#options: 1920x1080 fps=60/1 timebase=1/60 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=12000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:542 out:542 type:P dur:2 cpbdur:2 q:35.02 aq:27.81 tex:128235 mv:40690 misc:6219 imb:1480 pmb:2991 smb:3689 d:- ref:0 ;
in:543 out:543 type:P dur:2 cpbdur:2 q:35.01 aq:28.34 tex:114078 mv:41769 misc:6353 imb:1416 pmb:3126 smb:3618 d:- ref:0 ;
in:544 out:544 type:P dur:2 cpbdur:2 q:35.01 aq:28.28 tex:113553 mv:37951 misc:6096 imb:1281 pmb:2949 smb:3930 d:- ref:0 ;
in:545 out:545 type:P dur:2 cpbdur:2 q:34.99 aq:28.77 tex:105092 mv:36457 misc:6363 imb:1318 pmb:2688 smb:4154 d:- ref:0 ;
in:546 out:546 type:P dur:2 cpbdur:2 q:34.98 aq:28.16 tex:91018 mv:33065 misc:6029 imb:1073 pmb:2498 smb:4589 d:- ref:0 ;
in:547 out:547 type:P dur:2 cpbdur:2 q:34.97 aq:28.01 tex:77346 mv:30488 misc:5774 imb:903 pmb:2395 smb:4862 d:- ref:0 ;
in:548 out:548 type:P dur:2 cpbdur:2 q:34.96 aq:28.03 tex:81488 mv:29670 misc:5730 imb:952 pmb:2284 smb:4924 d:- ref:0 ;
in:549 out:549 type:P dur:2 cpbdur:2 q:34.94 aq:29.81 tex:58361 mv:24432 misc:5343 imb:751 pmb:1847 smb:5562 d:- ref:0 ;
in:551 out:550 type:P dur:2 cpbdur:2 q:34.92 aq:30.77 tex:373858 mv:61471 misc:1175 imb:6690 pmb:939 smb:531 d:- ref:0 ;
in:550 out:551 type:b dur:2 cpbdur:2 q:34.93 aq:31.94 tex:59708 mv:30366 misc:5118 imb:775 pmb:1695 smb:5690 d:- ref:0 ;
in:552 out:552 type:P dur:2 cpbdur:2 q:34.94 aq:30.40 tex:368132 mv:70885 misc:1311 imb:5391 pmb:2684 smb:85 d:- ref:0 ;
in:553 out:553 type:P dur:2 cpbdur:2 q:34.95 aq:30.98 tex:264276 mv:68605 misc:4303 imb:3657 pmb:3046 smb:1457 d:- ref:0 ;
in:554 out:554 type:P dur:2 cpbdur:2 q:34.96 aq:30.20 tex:263875 mv:70852 misc:4033 imb:3823 pmb:2945 smb:1392 d:- ref:0 ;
in:555 out:555 type:P dur:2 cpbdur:2 q:34.97 aq:30.67 tex:284771 mv:72022 misc:3231 imb:4277 pmb:2763 smb:1120 d:- ref:0 ;
in:556 out:556 type:P dur:2 cpbdur:2 q:34.99 aq:30.65 tex:283713 mv:71390 misc:3009 imb:4587 pmb:2593 smb:980 d:- ref:0 ;
in:557 out:557 type:P dur:2 cpbdur:2 q:35.00 aq:29.95 tex:278684 mv:70820 misc:2656 imb:4716 pmb:2541 smb:903 d:- ref:0 ;
in:558 out:558 type:P dur:2 cpbdur:2 q:35.01 aq:30.17 tex:295200 mv:72011 misc:2781 imb:4760 pmb:2493 smb:907 d:- ref:0 ;
in:559 out:559 type:P dur:2 cpbdur:2 q:35.01 aq:29.37 tex:334892 mv:74179 misc:2497 imb:4913 pmb:2508 smb:739 d:- ref:0 ;
in:560 out:560 type:P dur:2 cpbdur:2 q:35.03 aq:29.37 tex:259190 mv:67823 misc:4227 imb:3530 pmb:3209 smb:1421 d:- ref:0 ;
in:561 out:561 type:P dur:2 cpbdur:2 q:35.03 aq:29.54 tex:197063 mv:65986 misc:4631 imb:2791 pmb:3747 smb:1622 d:- ref:0 ;
in:562 out:562 type:P dur:2 cpbdur:2 q:35.05 aq:29.05 tex:224554 mv:64911 misc:4591 imb:2684 pmb:3561 smb:1915 d:- ref:0 ;
in:564 out:563 type:P dur:2 cpbdur:2 q:35.05 aq:28.52 tex:385856 mv:72790 misc:1170 imb:4926 pmb:3171 smb:63 d:- ref:0 ;
in:563 out:564 type:b dur:2 cpbdur:2 q:35.05 aq:31.59 tex:85036 mv:58330 misc:7050 imb:1088 pmb:4278 smb:2794 d:- ref:0 ;
in:565 out:565 type:P dur:2 cpbdur:2 q:35.11 aq:29.77 tex:158822 mv:55347 misc:5879 imb:1938 pmb:3680 smb:2542 d:- ref:0 ;
in:566 out:566 type:P dur:2 cpbdur:2 q:35.12 aq:29.07 tex:185037 mv:58382 misc:5189 imb:2354 pmb:3447 smb:2359 d:- ref:0 ;
in:567 out:567 type:P dur:2 cpbdur:2 q:35.14 aq:29.48 tex:145485 mv:53834 misc:5753 imb:2008 pmb:3532 smb:2620 d:- ref:0 ;
in:568 out:568 type:P dur:2 cpbdur:2 q:35.15 aq:28.99 tex:207760 mv:60233 misc:4935 imb:2640 pmb:3260 smb:2260 d:- ref:0 ;
in:569 out:569 type:P dur:2 cpbdur:2 q:35.17 aq:29.67 tex:142363 mv:50504 misc:6213 imb:1699 pmb:3516 smb:2945 d:- ref:0 ;
in:570 out:570 type:P dur:2 cpbdur:2 q:35.19 aq:29.55 tex:155695 mv:53724 misc:5613 imb:1909 pmb:3349 smb:2902 d:- ref:0 ;
in:571 out:571 type:P dur:2 cpbdur:2 q:35.21 aq:29.76 tex:147347 mv:52911 misc:5638 imb:1967 pmb:3299 smb:2894 d:- ref:0 ;
in:572 out:572 type:P dur:2 cpbdur:2 q:35.22 aq:29.44 tex:143345 mv:52330 misc:5701 imb:2062 pmb:3252 smb:2846 d:- ref:0 ;
in:573 out:573 type:P dur:2 cpbdur:2 q:35.23 aq:29.79 tex:155756 mv:52661 misc:5711 imb:2162 pmb:3129 smb:2869 d:- ref:0 ;
in:574 out:574 type:P dur:2 cpbdur:2 q:35.24 aq:29.48 tex:152846 mv:51483 misc:5687 imb:2203 pmb:3185 smb:2772 d:- ref:0 ;
in:576 out:575 type:P dur:2 cpbdur:2 q:35.27 aq:28.58 tex:365341 mv:68760 misc:1411 imb:5093 pmb:2924 smb:143 d:- ref:0 ;
in:575 out:576 type:b dur:2 cpbdur:2 q:35.25 aq:30.86 tex:70861 mv:44161 misc:7410 imb:1079 pmb:3564 smb:3517 d:- ref:0 ;
in:577 out:577 type:P dur:2 cpbdur:2 q:35.29 aq:29.74 tex:138563 mv:47685 misc:6368 imb:1690 pmb:3301 smb:3169 d:- ref:0 ;
in:578 out:578 type:P dur:2 cpbdur:2 q:35.30 aq:29.17 tex:138636 mv:47772 misc:6064 imb:1805 pmb:3193 smb:3162 d:- ref:0 ;
in:579 out:579 type:P dur:2 cpbdur:2 q:35.30 aq:30.01 tex:138735 mv:48921 misc:5688 imb:1794 pmb:3154 smb:3212 d:- ref:0 ;
in:580 out:580 type:P dur:2 cpbdur:2 q:35.31 aq:29.56 tex:131937 mv:48954 misc:6133 imb:1702 pmb:3364 smb:3094 d:- ref:0 ;
in:581 out:581 type:P dur:2 cpbdur:2 q:35.31 aq:29.83 tex:130703 mv:49706 misc:5943 imb:1629 pmb:3473 smb:3058 d:- ref:0 ;
in:582 out:582 type:P dur:2 cpbdur:2 q:35.31 aq:29.97 tex:140980 mv:48079 misc:6093 imb:1685 pmb:3177 smb:3298 d:- ref:0 ;
in:583 out:583 type:P dur:2 cpbdur:2 q:35.32 aq:29.85 tex:137743 mv:48010 misc:5831 imb:1705 pmb:3176 smb:3279 d:- ref:0 ;
in:584 out:584 type:P dur:2 cpbdur:2 q:35.32 aq:29.90 tex:166249 mv:52256 misc:5543 imb:2064 pmb:3103 smb:2993 d:- ref:0 ;
in:585 out:585 type:P dur:2 cpbdur:2 q:35.33 aq:30.59 tex:133245 mv:50512 misc:6011 imb:1720 pmb:3475 smb:2965 d:- ref:0 ;
in:586 out:586 type:P dur:2 cpbdur:2 q:35.33 aq:30.21 tex:145629 mv:48520 misc:5979 imb:1752 pmb:3058 smb:3350 d:- ref:0 ;
in:588 out:587 type:P dur:2 cpbdur:2 q:35.35 aq:29.36 tex:334698 mv:67381 misc:2017 imb:4243 pmb:3469 smb:448 d:- ref:0 ;
in:587 out:588 type:b dur:2 cpbdur:2 q:35.34 aq:31.68 tex:56046 mv:39086 misc:7228 imb:736 pmb:3228 smb:4196 d:- ref:0 ;
in:589 out:589 type:P dur:2 cpbdur:2 q:35.36 aq:29.82 tex:113672 mv:46752 misc:6432 imb:1472 pmb:3377 smb:3311 d:- ref:0 ;
in:590 out:590 type:P dur:2 cpbdur:2 q:35.36 aq:29.99 tex:129121 mv:50160 misc:5895 imb:1788 pmb:3260 smb:3112 d:- ref:0 ;
in:591 out:591 type:P dur:2 cpbdur:2 q:35.36 aq:30.51 tex:108954 mv:47267 misc:6339 imb:1472 pmb:3170 smb:3518 d:- ref:0 ;
in:592 out:592 type:P dur:2 cpbdur:2 q:35.35 aq:29.87 tex:194854 mv:56020 misc:4958 imb:2455 pmb:3056 smb:2649 d:- ref:0 ;
in:593 out:593 type:P dur:2 cpbdur:2 q:35.36 aq:30.00 tex:116945 mv:48599 misc:6208 imb:1466 pmb:3465 smb:3229 d:- ref:0 ;
in:594 out:594 type:P dur:2 cpbdur:2 q:35.36 aq:30.29 tex:131524 mv:48340 misc:5976 imb:1583 pmb:3179 smb:3398 d:- ref:0 ;
in:595 out:595 type:P dur:2 cpbdur:2 q:35.36 aq:30.02 tex:139017 mv:49131 misc:6124 imb:1756 pmb:3062 smb:3342 d:- ref:0 ;
in:596 out:596 type:P dur:2 cpbdur:2 q:35.36 aq:29.73 tex:108011 mv:46094 misc:6447 imb:1557 pmb:3122 smb:3481 d:- ref:0 ;
in:597 out:597 type:P dur:2 cpbdur:2 q:35.35 aq:30.35 tex:110065 mv:44754 misc:6389 imb:1640 pmb:2889 smb:3631 d:- ref:0 ;
in:598 out:598 type:P dur:2 cpbdur:2 q:35.34 aq:30.38 tex:104055 mv:45070 misc:6347 imb:1675 pmb:2866 smb:3619 d:- ref:0 ;
in:600 out:599 type:P dur:2 cpbdur:2 q:35.35 aq:29.57 tex:372979 mv:62016 misc:1149 imb:6684 pmb:1342 smb:134 d:- ref:0 ;
in:599 out:600 type:b dur:2 cpbdur:2 q:35.35 aq:30.81 tex:70775 mv:41646 misc:6563 imb:1118 pmb:2555 smb:4487 d:- ref:0 ;
in:601 out:601 type:P dur:2 cpbdur:2 q:35.35 aq:28.88 tex:256266 mv:60946 misc:3036 imb:5174 pmb:1962 smb:1024 d:- ref:0 ;
in:602 out:602 type:P dur:2 cpbdur:2 q:35.36 aq:29.51 tex:166507 mv:58530 misc:4747 imb:3512 pmb:2833 smb:1815 d:- ref:0 ;
in:603 out:603 type:P dur:2 cpbdur:2 q:35.36 aq:30.07 tex:174379 mv:61417 misc:4452 imb:3525 pmb:2927 smb:1708 d:- ref:0 ;
in:604 out:604 type:P dur:2 cpbdur:2 q:35.36 aq:30.48 tex:182819 mv:62999 misc:3982 imb:3804 pmb:2938 smb:1418 d:- ref:0 ;
in:605 out:605 type:P dur:2 cpbdur:2 q:35.36 aq:29.41 tex:272825 mv:59539 misc:2676 imb:5586 pmb:1602 smb:972 d:- ref:0 ;
in:606 out:606 type:P dur:2 cpbdur:2 q:35.37 aq:29.21 tex:234745 mv:61197 misc:3690 imb:4440 pmb:2238 smb:1482 d:- ref:0 ;
in:607 out:607 type:P dur:2 cpbdur:2 q:35.38 aq:29.04 tex:209974 mv:60274 misc:3832 imb:4121 pmb:2399 smb:1640 d:- ref:0 ;
in:608 out:608 type:P dur:2 cpbdur:2 q:35.38 aq:29.60 tex:210326 mv:58760 misc:3282 imb:4604 pmb:2243 smb:1313 d:- ref:0 ;
in:609 out:609 type:P dur:2 cpbdur:2 q:35.39 aq:28.84 tex:288869 mv:55256 misc:2667 imb:5609 pmb:1531 smb:1020 d:- ref:0 ;
in:610 out:610 type:P dur:2 cpbdur:2 q:35.40 aq:28.85 tex:236230 mv:51172 misc:2998 imb:4496 pmb:1663 smb:2001 d:- ref:0 ;
in:612 out:611 type:P dur:2 cpbdur:2 q:35.44 aq:29.19 tex:335873 mv:53501 misc:2466 imb:5574 pmb:1540 smb:1046 d:- ref:0 ;
in:611 out:612 type:b dur:2 cpbdur:2 q:35.42 aq:31.14 tex:159178 mv:66161 misc:5005 imb:2135 pmb:3645 smb:2380 d:- ref:0 ;
in:613 out:613 type:P dur:2 cpbdur:2 q:35.46 aq:28.21 tex:205384 mv:54972 misc:3916 imb:3418 pmb:2403 smb:2339 d:- ref:0 ;
in:614 out:614 type:P dur:2 cpbdur:2 q:35.48 aq:27.35 tex:215373 mv:54634 misc:3809 imb:3192 pmb:2614 smb:2354 d:- ref:0 ;
in:615 out:615 type:P dur:2 cpbdur:2 q:35.49 aq:28.17 tex:174545 mv:51520 misc:4687 imb:2236 pmb:2970 smb:2954 d:- ref:0 ;
in:616 out:616 type:P dur:2 cpbdur:2 q:35.51 aq:29.57 tex:189265 mv:53615 misc:4528 imb:2087 pmb:3138 smb:2935 d:- ref:0 ;
in:617 out:617 type:P dur:2 cpbdur:2 q:35.53 aq:29.27 tex:197172 mv:53104 misc:4444 imb:2004 pmb:3328 smb:2828 d:- ref:0 ;
in:618 out:618 type:P dur:2 cpbdur:2 q:35.55 aq:29.47 tex:172237 mv:58307 misc:4480 imb:2273 pmb:3521 smb:2366 d:- ref:0 ;
in:619 out:619 type:P dur:2 cpbdur:2 q:35.57 aq:30.01 tex:187609 mv:59767 misc:4368 imb:2296 pmb:3676 smb:2188 d:- ref:0 ;
in:620 out:620 type:P dur:2 cpbdur:2 q:35.58 aq:30.45 tex:179898 mv:62138 misc:4324 imb:2288 pmb:3859 smb:2013 d:- ref:0 ;
in:621 out:621 type:P dur:2 cpbdur:2 q:35.60 aq:30.38 tex:193524 mv:59348 misc:4472 imb:2192 pmb:3822 smb:2146 d:- ref:0 ;
in:622 out:622 type:P dur:2 cpbdur:2 q:35.61 aq:29.78 tex:166102 mv:62052 misc:3862 imb:2984 pmb:3662 smb:1514 d:- ref:0 ;
in:624 out:623 type:P dur:2 cpbdur:2 q:35.63 aq:29.03 tex:429112 mv:66952 misc:1056 imb:5084 pmb:3031 smb:45 d:- ref:0 w:6,61,8,7,123,5,114,13 ;
in:623 out:624 type:b dur:2 cpbdur:2 q:35.62 aq:31.81 tex:78490 mv:63239 misc:6951 imb:1498 pmb:3791 smb:2871 d:- ref:0 ;
in:625 out:625 type:P dur:2 cpbdur:2 q:35.68 aq:28.46 tex:168780 mv:53899 misc:5577 imb:1976 pmb:4034 smb:2150 d:- ref:0 ;
in:626 out:626 type:P dur:2 cpbdur:2 q:35.68 aq:28.78 tex:134682 mv:50311 misc:6183 imb:1391 pmb:3976 smb:2793 d:- ref:0 ;
in:627 out:627 type:P dur:2 cpbdur:2 q:35.67 aq:28.78 tex:130188 mv:47025 misc:6211 imb:1203 pmb:3822 smb:3135 d:- ref:0 ;
in:628 out:628 type:P dur:2 cpbdur:2 q:35.67 aq:28.64 tex:119999 mv:48429 misc:6572 imb:1392 pmb:3937 smb:2831 d:- ref:0 ;
in:629 out:629 type:P dur:2 cpbdur:2 q:35.66 aq:29.50 tex:146042 mv:48172 misc:6146 imb:1203 pmb:4053 smb:2904 d:- ref:0 ;
in:630 out:630 type:P dur:2 cpbdur:2 q:35.66 aq:29.24 tex:104135 mv:43639 misc:6642 imb:1078 pmb:3822 smb:3260 d:- ref:0 ;
in:631 out:631 type:P dur:2 cpbdur:2 q:35.65 aq:28.96 tex:100965 mv:41878 misc:6525 imb:932 pmb:3748 smb:3480 d:- ref:0 ;
in:632 out:632 type:P dur:2 cpbdur:2 q:35.65 aq:29.53 tex:92213 mv:39951 misc:6588 imb:935 pmb:3535 smb:3690 d:- ref:0 ;
in:633 out:633 type:P dur:2 cpbdur:2 q:35.64 aq:30.26 tex:111119 mv:39224 misc:6657 imb:935 pmb:3509 smb:3716 d:- ref:0 ;
in:634 out:634 type:P dur:2 cpbdur:2 q:35.64 aq:29.68 tex:77359 mv:36053 misc:7004 imb:807 pmb:3275 smb:4078 d:- ref:0 ;
in:636 out:635 type:P dur:2 cpbdur:2 q:35.65 aq:28.20 tex:358447 mv:63039 misc:1418 imb:4259 pmb:3737 smb:164 d:- ref:0 ;
in:635 out:636 type:b dur:2 cpbdur:2 q:35.64 aq:30.23 tex:21159 mv:26708 misc:6597 imb:370 pmb:2096 smb:5694 d:- ref:0 ;
in:637 out:637 type:P dur:2 cpbdur:2 q:35.67 aq:27.73 tex:119786 mv:41395 misc:6787 imb:1282 pmb:3870 smb:3008 d:- ref:0 ;
in:638 out:638 type:P dur:2 cpbdur:2 q:35.67 aq:28.13 tex:93624 mv:38777 misc:6815 imb:892 pmb:3639 smb:3629 d:- ref:0 ;
in:639 out:639 type:P dur:2 cpbdur:2 q:35.66 aq:28.91 tex:99467 mv:38818 misc:6339 imb:892 pmb:3714 smb:3554 d:- ref:0 ;
in:640 out:640 type:P dur:2 cpbdur:2 q:35.66 aq:28.73 tex:97876 mv:39486 misc:6438 imb:930 pmb:3723 smb:3507 d:- ref:0 ;
in:641 out:641 type:P dur:2 cpbdur:2 q:35.66 aq:29.23 tex:127023 mv:40198 misc:6299 imb:974 pmb:3765 smb:3421 d:- ref:0 ;
in:642 out:642 type:P dur:2 cpbdur:2 q:35.65 aq:28.71 tex:85984 mv:35403 misc:6661 imb:668 pmb:3545 smb:3947 d:- ref:0 ;
in:643 out:643 type:P dur:2 cpbdur:2 q:35.64 aq:29.15 tex:71926 mv:32824 misc:6762 imb:550 pmb:3316 smb:4294 d:- ref:0 ;
in:644 out:644 type:P dur:2 cpbdur:2 q:35.63 aq:30.04 tex:79060 mv:32494 misc:6614 imb:553 pmb:3287 smb:4320 d:- ref:0 ;
in:645 out:645 type:P dur:2 cpbdur:2 q:35.62 aq:29.75 tex:93075 mv:34265 misc:6588 imb:710 pmb:3376 smb:4074 d:- ref:0 ;
in:646 out:646 type:P dur:2 cpbdur:2 q:35.61 aq:29.64 tex:69790 mv:29346 misc:6792 imb:577 pmb:2996 smb:4587 d:- ref:0 ;
in:648 out:647 type:P dur:2 cpbdur:2 q:35.61 aq:27.92 tex:333998 mv:61047 misc:2179 imb:3881 pmb:3660 smb:619 d:- ref:0 ;
in:647 out:648 type:b dur:2 cpbdur:2 q:35.61 aq:30.75 tex:17811 mv:18813 misc:5672 imb:239 pmb:1635 smb:6286 d:- ref:0 ;
in:649 out:649 type:P dur:2 cpbdur:2 q:35.61 aq:28.40 tex:114943 mv:33424 misc:6393 imb:733 pmb:3611 smb:3816 d:- ref:0 ;
in:650 out:650 type:P dur:2 cpbdur:2 q:35.60 aq:28.20 tex:88833 mv:30147 misc:6420 imb:526 pmb:3293 smb:4341 d:- ref:0 ;
in:651 out:651 type:P dur:2 cpbdur:2 q:35.59 aq:27.90 tex:88572 mv:30792 misc:6668 imb:646 pmb:3256 smb:4258 d:- ref:0 ;
in:652 out:652 type:P dur:2 cpbdur:2 q:35.58 aq:28.08 tex:84086 mv:30654 misc:6668 imb:636 pmb:3300 smb:4224 d:- ref:0 ;
in:653 out:653 type:P dur:2 cpbdur:2 q:35.57 aq:29.22 tex:102219 mv:29647 misc:6278 imb:485 pmb:3282 smb:4393 d:- ref:0 ;
in:654 out:654 type:P dur:2 cpbdur:2 q:35.56 aq:29.70 tex:73140 mv:26671 misc:6325 imb:396 pmb:3059 smb:4705 d:- ref:0 ;
in:655 out:655 type:P dur:2 cpbdur:2 q:35.54 aq:29.91 tex:69129 mv:24843 misc:5732 imb:354 pmb:2792 smb:5014 d:- ref:0 ;
in:656 out:656 type:P dur:2 cpbdur:2 q:35.53 aq:30.06 tex:71186 mv:24792 misc:5958 imb:355 pmb:2790 smb:5015 d:- ref:0 ;
in:657 out:657 type:P dur:2 cpbdur:2 q:35.51 aq:30.24 tex:100576 mv:25391 misc:6065 imb:394 pmb:2845 smb:4921 d:- ref:0 ;
in:658 out:658 type:P dur:2 cpbdur:2 q:35.50 aq:30.61 tex:66376 mv:20695 misc:6001 imb:381 pmb:2492 smb:5287 d:- ref:0 ;
in:660 out:659 type:P dur:2 cpbdur:2 q:35.50 aq:27.95 tex:341172 mv:55744 misc:2580 imb:3324 pmb:4345 smb:491 d:- ref:0 ;
in:659 out:660 type:b dur:2 cpbdur:2 q:35.50 aq:29.39 tex:16985 mv:12569 misc:4318 imb:244 pmb:1132 smb:6784 d:- ref:0 ;
in:661 out:661 type:P dur:2 cpbdur:2 q:35.49 aq:27.87 tex:77402 mv:24390 misc:6984 imb:600 pmb:2970 smb:4590 d:- ref:0 ;
in:662 out:662 type:P dur:2 cpbdur:2 q:35.48 aq:28.41 tex:64323 mv:23659 misc:6650 imb:441 pmb:2844 smb:4875 d:- ref:0 ;
in:663 out:663 type:P dur:2 cpbdur:2 q:35.46 aq:29.76 tex:72649 mv:25646 misc:6129 imb:384 pmb:3002 smb:4774 d:- ref:0 ;
in:664 out:664 type:P dur:2 cpbdur:2 q:35.45 aq:28.96 tex:69383 mv:26315 misc:6286 imb:398 pmb:3102 smb:4660 d:- ref:0 ;
in:665 out:665 type:P dur:2 cpbdur:2 q:35.43 aq:29.47 tex:82901 mv:24520 misc:5971 imb:389 pmb:2908 smb:4863 d:- ref:0 ;
in:666 out:666 type:P dur:2 cpbdur:2 q:35.42 aq:29.89 tex:66657 mv:24536 misc:6239 imb:325 pmb:3025 smb:4810 d:- ref:0 ;
in:667 out:667 type:P dur:2 cpbdur:2 q:35.40 aq:29.99 tex:70068 mv:26413 misc:6167 imb:339 pmb:3107 smb:4714 d:- ref:0 ;
in:668 out:668 type:P dur:2 cpbdur:2 q:35.38 aq:30.24 tex:79566 mv:28279 misc:6667 imb:417 pmb:3322 smb:4421 d:- ref:0 ;
in:669 out:669 type:P dur:2 cpbdur:2 q:35.37 aq:30.41 tex:99919 mv:26101 misc:6556 imb:401 pmb:3187 smb:4572 d:- ref:0 ;
in:670 out:670 type:P dur:2 cpbdur:2 q:35.35 aq:29.98 tex:72320 mv:23896 misc:6584 imb:366 pmb:2961 smb:4833 d:- ref:0 ;
in:672 out:671 type:P dur:2 cpbdur:2 q:35.35 aq:27.97 tex:363901 mv:57291 misc:2592 imb:3572 pmb:4046 smb:542 d:- ref:0 ;
in:671 out:672 type:b dur:2 cpbdur:2 q:35.35 aq:29.91 tex:12338 mv:11730 misc:4708 imb:141 pmb:1119 smb:6900 d:- ref:0 ;
in:673 out:673 type:P dur:2 cpbdur:2 q:35.34 aq:28.81 tex:118570 mv:26605 misc:6585 imb:500 pmb:3357 smb:4303 d:- ref:0 ;
in:674 out:674 type:P dur:2 cpbdur:2 q:35.33 aq:27.81 tex:99738 mv:28947 misc:6707 imb:621 pmb:3339 smb:4200 d:- ref:0 ;
in:675 out:675 type:P dur:2 cpbdur:2 q:35.31 aq:29.53 tex:91311 mv:26328 misc:6329 imb:355 pmb:3195 smb:4610 d:- ref:0 ;
in:676 out:676 type:P dur:2 cpbdur:2 q:35.30 aq:28.42 tex:84398 mv:30261 misc:6829 imb:559 pmb:3486 smb:4115 d:- ref:0 ;
in:677 out:677 type:P dur:2 cpbdur:2 q:35.28 aq:28.68 tex:96065 mv:27444 misc:6427 imb:438 pmb:3278 smb:4444 d:- ref:0 ;
in:678 out:678 type:P dur:2 cpbdur:2 q:35.27 aq:29.22 tex:89585 mv:30467 misc:6700 imb:504 pmb:3525 smb:4131 d:- ref:0 ;
in:679 out:679 type:P dur:2 cpbdur:2 q:35.25 aq:29.24 tex:104552 mv:29712 misc:6328 imb:450 pmb:3204 smb:4506 d:- ref:0 ;
in:680 out:680 type:P dur:2 cpbdur:2 q:35.24 aq:29.35 tex:92440 mv:29366 misc:6618 imb:496 pmb:3373 smb:4291 d:- ref:0 ;
in:681 out:681 type:P dur:2 cpbdur:2 q:35.23 aq:29.81 tex:98478 mv:27392 misc:6362 imb:514 pmb:3250 smb:4396 d:- ref:0 ;
in:682 out:682 type:P dur:2 cpbdur:2 q:35.21 aq:29.96 tex:84166 mv:26313 misc:6873 imb:496 pmb:3175 smb:4489 d:- ref:0 ;
in:683 out:683 type:P dur:2 cpbdur:2 q:35.22 aq:31.35 tex:63653 mv:20978 misc:6073 imb:267 pmb:2606 smb:5287 d:- ref:0 ;
in:684 out:684 type:P dur:2 cpbdur:2 q:35.19 aq:27.86 tex:414648 mv:55073 misc:1999 imb:3442 pmb:4377 smb:341 d:- ref:0 ;
in:685 out:685 type:P dur:2 cpbdur:2 q:35.21 aq:27.97 tex:116620 mv:28287 misc:7021 imb:544 pmb:3648 smb:3968 d:- ref:0 ;
in:686 out:686 type:P dur:2 cpbdur:2 q:35.20 aq:27.84 tex:90187 mv:27787 misc:6834 imb:459 pmb:3396 smb:4305 d:- ref:0 ;
in:687 out:687 type:P dur:2 cpbdur:2 q:35.19 aq:28.15 tex:84910 mv:26396 misc:6718 imb:428 pmb:3222 smb:4510 d:- ref:0 ;
in:688 out:688 type:P dur:2 cpbdur:2 q:35.18 aq:28.52 tex:76024 mv:26299 misc:6661 imb:381 pmb:3260 smb:4519 d:- ref:0 ;
in:689 out:689 type:P dur:2 cpbdur:2 q:35.17 aq:29.20 tex:91364 mv:25525 misc:6407 imb:389 pmb:3144 smb:4627 d:- ref:0 ;
in:690 out:690 type:P dur:2 cpbdur:2 q:35.16 aq:28.84 tex:82352 mv:26855 misc:6585 imb:427 pmb:3284 smb:4449 d:- ref:0 ;
in:691 out:691 type:P dur:2 cpbdur:2 q:35.15 aq:29.92 tex:92255 mv:23128 misc:6249 imb:313 pmb:2911 smb:4936 d:- ref:0 ;
in:692 out:692 type:P dur:2 cpbdur:2 q:35.13 aq:29.32 tex:89680 mv:26670 misc:6554 imb:430 pmb:3193 smb:4537 d:- ref:0 ;
in:693 out:693 type:P dur:2 cpbdur:2 q:35.12 aq:29.87 tex:91553 mv:23952 misc:6279 imb:428 pmb:2871 smb:4861 d:- ref:0 ;
in:694 out:694 type:P dur:2 cpbdur:2 q:35.11 aq:29.92 tex:74938 mv:24547 misc:6307 imb:424 pmb:2956 smb:4780 d:- ref:0 ;
in:695 out:695 type:P dur:2 cpbdur:2 q:35.09 aq:31.38 tex:67383 mv:21858 misc:6071 imb:375 pmb:2654 smb:5131 d:- ref:0 ;
in:696 out:696 type:P dur:2 cpbdur:2 q:35.10 aq:28.07 tex:380637 mv:53397 misc:2534 imb:3277 pmb:4161 smb:722 d:- ref:0 ;
in:697 out:697 type:P dur:2 cpbdur:2 q:35.13 aq:27.93 tex:121225 mv:27128 misc:6975 imb:594 pmb:3402 smb:4164 d:- ref:0 ;
in:698 out:698 type:P dur:2 cpbdur:2 q:35.12 aq:28.26 tex:93518 mv:28285 misc:6573 imb:614 pmb:3334 smb:4212 d:- ref:0 ;
in:699 out:699 type:P dur:2 cpbdur:2 q:35.11 aq:28.31 tex:97835 mv:27591 misc:6622 imb:592 pmb:3223 smb:4345 d:- ref:0 ;
in:700 out:700 type:P dur:2 cpbdur:2 q:35.10 aq:28.81 tex:77033 mv:26609 misc:6734 imb:417 pmb:3203 smb:4540 d:- ref:0 ;
in:701 out:701 type:P dur:2 cpbdur:2 q:35.08 aq:28.75 tex:84402 mv:24155 misc:6611 imb:400 pmb:2952 smb:4808 d:- ref:0 ;
